날짜,쇼핑몰명,팀명,응대호,발신호,총처리호,전화문의고객수,통화고객수
2024-07-15,트렌디어패럴,통합상담 2팀,17,0,17,18,16
2024-07-15,포니지엔느,통합상담 2팀,6,0,6,7,6
2024-07-15,하바나선데이,통합상담 2팀,37,0,37,37,33
2024-07-15,ACBF,통합상담 3(INC)팀,0,0,0,0,0
2024-07-15,CLAPS,통합상담 3(INC)팀,2,0,2,2,2
2024-07-15,KOVO 통합 스토어,통합상담 3(INC)팀,0,0,0,0,0
2024-07-15,PSPSPS,통합상담 3(INC)팀,0,0,0,0,0
2024-07-15,디샌드몰,통합상담 3(INC)팀,1,0,1,1,1
2024-07-15,로지드,통합상담 3(INC)팀,0,0,0,1,0
2024-07-15,무아무아,통합상담 3(INC)팀,1,0,1,1,1
2024-07-15,미차이,통합상담 3(INC)팀,0,0,0,0,0
2024-07-15,부띠크엠,통합상담 3(INC)팀,19,3,22,17,17
2024-07-15,성심공예사,통합상담 3(INC)팀,2,0,2,1,1
2024-07-15,슬립앤슬립,통합상담 3(INC)팀,135,2,137,146,128
2024-07-15,애경에스티,통합상담 3(INC)팀,4,0,4,4,4
2024-07-15,어커버,통합상담 3(INC)팀,2,0,2,3,2
2024-07-15,위프키,통합상담 3(INC)팀,0,2,2,0,0
2024-07-15,프리파니,통합상담 3(INC)팀,1,0,1,1,1
2024-07-15,98도씨,통합상담 4팀,16,0,16,17,16
2024-07-15,GBH,통합상담 4팀,3,0,3,3,3
2024-07-15,갠소,통합상담 4팀,129,2,131,131,116
2024-07-15,고고싱,통합상담 4팀,57,8,65,55,50
2024-07-15,구름,통합상담 4팀,10,0,10,9,9
2024-07-15,그레이레이즈,통합상담 4팀,26,1,27,23,21
2024-07-15,그레이스유,통합상담 4팀,21,1,22,16,16
2024-07-15,롯데웰푸드 스위트몰,통합상담 4팀,7,0,7,6,6
2024-07-15,마리앙플러스,통합상담 4팀,199,2,201,203,187
2024-07-15,마지아룩,통합상담 4팀,59,0,59,63,56
2024-07-15,메이비베이비,통합상담 4팀,37,0,37,34,33
2024-07-15,민스샵,통합상담 4팀,9,0,9,9,9
2024-07-15,소녀레시피,통합상담 4팀,12,0,12,13,12
2024-07-15,아뜨랑스,통합상담 4팀,59,0,59,54,50
2024-07-15,유티크,통합상담 4팀,2,0,2,1,1
2024-07-15,육육걸즈,통합상담 4팀,22,1,23,19,18
2024-07-15,제이슈,통합상담 4팀,66,0,66,61,58
2024-07-15,킨다베이지,통합상담 4팀,11,0,11,11,11
2024-07-15,SHOP LCDC,통합상담 5팀,2,0,2,2,2
2024-07-15,그레이시크,통합상담 5팀,76,1,77,77,72
2024-07-15,닥터블릿,통합상담 5팀,124,1,125,129,112
2024-07-15,더제이수,통합상담 5팀,28,2,30,28,27
2024-07-15,딘트,통합상담 5팀,279,9,288,278,256
2024-07-15,몸빼,통합상담 5팀,43,0,43,43,42
2024-07-15,미아마스빈,통합상담 5팀,11,10,21,12,11
2024-07-15,바이더알,통합상담 5팀,21,0,21,23,20
2024-07-15,브레인랩,통합상담 5팀,2,0,2,2,2
2024-07-15,샤르드,통합상담 5팀,20,0,20,20,19
2024-07-15,솔티스,통합상담 5팀,85,2,87,90,78
2024-07-15,오르시떼,통합상담 5팀,18,0,18,19,18
2024-07-15,이브니에,통합상담 5팀,3,0,3,2,2
2024-07-15,캉골,통합상담 5팀,13,0,13,13,13
2024-07-15,캉골키즈,통합상담 5팀,5,0,5,5,5
2024-07-15,팬암,통합상담 5팀,6,0,6,8,6
2024-07-15,헬렌카민스키,통합상담 5팀,30,0,30,27,26
2024-07-12,YG셀렉트,전담상담팀,1,0,1,1,1
2024-07-12,쏙스토어,전담상담팀,0,0,0,0,0
2024-07-12,에스엠타운앤드스토어,전담상담팀,9,0,9,9,9
2024-07-12,11am,통합상담 1팀,32,0,32,31,30
2024-07-12,금찌,통합상담 1팀,49,0,49,48,48
2024-07-12,더매거진,통합상담 1팀,16,0,16,17,16
2024-07-12,로아앤제인,통합상담 1팀,24,1,25,21,21
2024-07-12,베리유,통합상담 1팀,9,0,9,8,8
2024-07-12,썸제이,통합상담 1팀,81,2,83,87,74
2024-07-12,아나이스,통합상담 1팀,6,0,6,6,6
2024-07-12,에그이즈커밍,통합상담 1팀,0,0,0,0,0
2024-07-12,원로그,통합상담 1팀,11,3,14,12,11
2024-07-12,칼로,통합상담 1팀,19,2,21,19,19
2024-07-12,콰니,통합상담 1팀,42,0,42,38,37
2024-07-12,키티버니포니,통합상담 1팀,4,0,4,3,3
2024-07-12,폰뿌,통합상담 1팀,24,0,24,28,24
2024-07-12,핫핑,통합상담 1팀,156,2,158,171,148
2024-07-12,stco,통합상담 2팀,7,0,7,8,7
2024-07-12,데일리룩,통합상담 2팀,62,1,63,57,56
2024-07-12,도드리,통합상담 2팀,57,2,59,63,56
2024-07-12,리리앤코,통합상담 2팀,127,1,128,125,116
2024-07-12,리히,통합상담 2팀,0,0,0,0,0
2024-07-12,맘누리,통합상담 2팀,10,0,10,10,10
2024-07-12,미샵,통합상담 2팀,22,0,22,20,20
2024-07-12,시에,통합상담 2팀,34,0,34,26,26
2024-07-12,아임히어로몰,통합상담 2팀,7,0,7,4,4
2024-07-12,어바웃썸,통합상담 2팀,84,3,87,84,78
2024-07-12,제이엘프,통합상담 2팀,11,2,13,12,11
2024-07-12,젬마월드,통합상담 2팀,39,1,40,35,34
2024-07-12,트렌디어패럴,통합상담 2팀,16,2,18,16,15
2024-07-12,포니지엔느,통합상담 2팀,8,0,8,8,8
2024-07-12,하바나선데이,통합상담 2팀,21,0,21,19,19
2024-07-12,ACBF,통합상담 3(INC)팀,1,0,1,1,1
2024-07-12,CLAPS,통합상담 3(INC)팀,1,0,1,1,1
2024-07-12,KOVO 통합 스토어,통합상담 3(INC)팀,0,0,0,0,0
2024-07-12,PSPSPS,통합상담 3(INC)팀,0,0,0,0,0
2024-07-12,드랑,통합상담 3(INC)팀,2,0,2,2,2
2024-07-12,디샌드몰,통합상담 3(INC)팀,0,0,0,0,0
2024-07-12,로지드,통합상담 3(INC)팀,0,0,0,0,0
2024-07-12,무아무아,통합상담 3(INC)팀,0,0,0,1,0
2024-07-12,미차이,통합상담 3(INC)팀,0,0,0,0,0
2024-07-12,부띠크엠,통합상담 3(INC)팀,16,0,16,15,15
2024-07-12,성심공예사,통합상담 3(INC)팀,0,0,0,0,0
2024-07-12,슬립앤슬립,통합상담 3(INC)팀,104,0,104,114,95
2024-07-12,애경에스티,통합상담 3(INC)팀,5,0,5,5,5
2024-07-12,어커버,통합상담 3(INC)팀,1,0,1,1,1
2024-07-12,위프키,통합상담 3(INC)팀,1,0,1,1,1
2024-07-12,프리파니,통합상담 3(INC)팀,1,0,1,1,1
2024-07-12,98도씨,통합상담 4팀,13,1,14,11,11
2024-07-12,GBH,통합상담 4팀,6,0,6,5,5
2024-07-12,갠소,통합상담 4팀,79,0,79,76,71
2024-07-12,고고싱,통합상담 4팀,35,5,40,38,35
2024-07-12,구름,통합상담 4팀,8,0,8,7,6
2024-07-12,그레이레이즈,통합상담 4팀,18,0,18,13,13
2024-07-12,그레이스유,통합상담 4팀,7,0,7,7,7
2024-07-12,롯데웰푸드 스위트몰,통합상담 4팀,4,0,4,4,4
2024-07-12,마리앙플러스,통합상담 4팀,197,3,200,201,180
2024-07-12,마지아룩,통합상담 4팀,55,0,55,57,53
2024-07-12,메이비베이비,통합상담 4팀,28,0,28,25,24
2024-07-12,민스샵,통합상담 4팀,8,0,8,9,8
2024-07-12,소녀레시피,통합상담 4팀,10,0,10,8,8
2024-07-12,아뜨랑스,통합상담 4팀,54,1,55,44,44
2024-07-12,유티크,통합상담 4팀,0,0,0,0,0
2024-07-12,육육걸즈,통합상담 4팀,25,1,26,24,23
2024-07-12,제이슈,통합상담 4팀,54,1,55,58,49
2024-07-12,킨다베이지,통합상담 4팀,7,1,8,6,6
2024-07-12,SHOP LCDC,통합상담 5팀,2,0,2,2,2
2024-07-12,그레이시크,통합상담 5팀,49,0,49,50,47
2024-07-12,닥터블릿,통합상담 5팀,80,3,83,84,77
2024-07-12,더제이수,통합상담 5팀,16,2,18,17,14
2024-07-12,딘트,통합상담 5팀,245,0,245,240,222
2024-07-12,몸빼,통합상담 5팀,24,0,24,23,21
2024-07-12,미아마스빈,통합상담 5팀,12,8,20,12,12
2024-07-12,바이더알,통합상담 5팀,9,0,9,9,9
2024-07-12,브레인랩,통합상담 5팀,0,0,0,0,0
2024-07-12,샤르드,통합상담 5팀,12,0,12,12,12
2024-07-12,솔티스,통합상담 5팀,60,1,61,57,52
2024-07-12,오르시떼,통합상담 5팀,21,0,21,18,16
2024-07-12,이브니에,통합상담 5팀,0,0,0,1,0
2024-07-12,캉골,통합상담 5팀,10,0,10,11,10
2024-07-12,캉골키즈,통합상담 5팀,1,0,1,1,1
2024-07-12,팬암,통합상담 5팀,5,0,5,3,3
2024-07-12,헬렌카민스키,통합상담 5팀,14,0,14,13,13
2024-07-11,YG셀렉트,전담상담팀,1,0,1,1,1
2024-07-11,쏙스토어,전담상담팀,0,0,0,0,0
2024-07-11,에스엠타운앤드스토어,전담상담팀,8,2,10,8,8
2024-07-11,11am,통합상담 1팀,30,1,31,29,29
2024-07-11,금찌,통합상담 1팀,55,0,55,47,47
2024-07-11,더매거진,통합상담 1팀,19,0,19,16,16
2024-07-11,로아앤제인,통합상담 1팀,18,1,19,18,16
2024-07-11,베리유,통합상담 1팀,10,2,12,8,8
2024-07-11,썸제이,통합상담 1팀,85,2,87,89,78
2024-07-11,아나이스,통합상담 1팀,10,0,10,10,10
2024-07-11,에그이즈커밍,통합상담 1팀,2,1,3,2,2
2024-07-11,원로그,통합상담 1팀,27,6,33,27,25
2024-07-11,칼로,통합상담 1팀,21,3,24,18,18
2024-07-11,콰니,통합상담 1팀,37,3,40,30,30
2024-07-11,키티버니포니,통합상담 1팀,7,0,7,7,7
2024-07-11,폰뿌,통합상담 1팀,21,0,21,17,13
2024-07-11,핫핑,통합상담 1팀,224,2,226,206,199
2024-07-11,stco,통합상담 2팀,16,0,16,16,14
2024-07-11,데일리룩,통합상담 2팀,54,1,55,55,50
2024-07-11,도드리,통합상담 2팀,58,9,67,63,56
2024-07-11,리리앤코,통합상담 2팀,144,1,145,137,124
2024-07-11,리히,통합상담 2팀,0,0,0,0,0
2024-07-11,맘누리,통합상담 2팀,13,0,13,11,11
2024-07-11,미샵,통합상담 2팀,13,0,13,13,13
2024-07-11,시에,통합상담 2팀,23,0,23,24,23
2024-07-11,아임히어로몰,통합상담 2팀,8,0,8,8,8
2024-07-11,어바웃썸,통합상담 2팀,93,1,94,93,84
2024-07-11,제이엘프,통합상담 2팀,11,0,11,10,10
2024-07-11,젬마월드,통합상담 2팀,33,1,34,39,33
2024-07-11,트렌디어패럴,통합상담 2팀,16,1,17,14,13
2024-07-11,포니지엔느,통합상담 2팀,12,0,12,12,12
2024-07-11,하바나선데이,통합상담 2팀,33,0,33,27,26
2024-07-11,ACBF,통합상담 3(INC)팀,4,0,4,3,3
2024-07-11,CLAPS,통합상담 3(INC)팀,0,0,0,0,0
2024-07-11,KOVO 통합 스토어,통합상담 3(INC)팀,0,0,0,0,0
2024-07-11,PSPSPS,통합상담 3(INC)팀,1,0,1,2,1
2024-07-11,드랑,통합상담 3(INC)팀,4,0,4,3,3
2024-07-11,디샌드몰,통합상담 3(INC)팀,2,0,2,2,2
2024-07-11,로지드,통합상담 3(INC)팀,0,0,0,0,0
2024-07-11,무아무아,통합상담 3(INC)팀,0,0,0,1,0
2024-07-11,미차이,통합상담 3(INC)팀,0,0,0,0,0
2024-07-11,부띠크엠,통합상담 3(INC)팀,11,3,14,10,10
2024-07-11,성심공예사,통합상담 3(INC)팀,0,0,0,0,0
2024-07-11,슬립앤슬립,통합상담 3(INC)팀,123,2,125,111,106
2024-07-11,애경에스티,통합상담 3(INC)팀,2,0,2,2,2
2024-07-11,어커버,통합상담 3(INC)팀,2,0,2,2,2
2024-07-11,위프키,통합상담 3(INC)팀,0,0,0,0,0
2024-07-11,프리파니,통합상담 3(INC)팀,1,0,1,1,1
2024-07-11,98도씨,통합상담 4팀,9,0,9,8,8
2024-07-11,GBH,통합상담 4팀,5,0,5,3,3
2024-07-11,갠소,통합상담 4팀,107,3,110,96,91
2024-07-11,고고싱,통합상담 4팀,41,5,46,38,36
2024-07-11,구름,통합상담 4팀,17,0,17,17,15
2024-07-11,그레이레이즈,통합상담 4팀,19,1,20,17,17
2024-07-11,그레이스유,통합상담 4팀,6,1,7,6,6
2024-07-11,롯데웰푸드 스위트몰,통합상담 4팀,7,1,8,7,7
2024-07-11,마리앙플러스,통합상담 4팀,171,1,172,182,163
2024-07-11,마지아룩,통합상담 4팀,68,0,68,63,62
2024-07-11,메이비베이비,통합상담 4팀,21,0,21,20,20
2024-07-11,민스샵,통합상담 4팀,6,1,7,6,6
2024-07-11,소녀레시피,통합상담 4팀,10,0,10,10,10
2024-07-11,아뜨랑스,통합상담 4팀,50,0,50,51,43
2024-07-11,유티크,통합상담 4팀,2,0,2,2,2
2024-07-11,육육걸즈,통합상담 4팀,32,0,32,33,31
2024-07-11,제이슈,통합상담 4팀,46,0,46,44,42
2024-07-11,킨다베이지,통합상담 4팀,15,1,16,12,12
2024-07-11,SHOP LCDC,통합상담 5팀,2,0,2,1,1
2024-07-11,그레이시크,통합상담 5팀,60,1,61,64,57
2024-07-11,닥터블릿,통합상담 5팀,100,0,100,112,89
2024-07-11,더제이수,통합상담 5팀,15,3,18,16,14
2024-07-11,딘트,통합상담 5팀,219,4,223,210,191
2024-07-11,몸빼,통합상담 5팀,28,1,29,27,25
2024-07-11,미아마스빈,통합상담 5팀,18,5,23,20,18
2024-07-11,바이더알,통합상담 5팀,13,1,14,12,11
2024-07-11,브레인랩,통합상담 5팀,0,0,0,0,0
2024-07-11,샤르드,통합상담 5팀,12,0,12,12,11
2024-07-11,솔티스,통합상담 5팀,25,0,25,26,23
2024-07-11,오르시떼,통합상담 5팀,19,0,19,21,17
2024-07-11,이브니에,통합상담 5팀,3,0,3,4,3
2024-07-11,캉골,통합상담 5팀,9,0,9,13,9
2024-07-11,캉골키즈,통합상담 5팀,4,0,4,3,3
2024-07-11,팬암,통합상담 5팀,3,0,3,3,3
2024-07-11,헬렌카민스키,통합상담 5팀,25,1,26,23,21
2024-07-10,YG셀렉트,전담상담팀,1,0,1,1,1
2024-07-10,쏙스토어,전담상담팀,0,0,0,0,0
2024-07-10,에스엠타운앤드스토어,전담상담팀,8,1,9,8,8
2024-07-10,11am,통합상담 1팀,18,0,18,17,17
2024-07-10,금찌,통합상담 1팀,58,0,58,47,46
2024-07-10,더매거진,통합상담 1팀,17,0,17,19,16
2024-07-10,로아앤제인,통합상담 1팀,14,1,15,18,12
2024-07-10,베리유,통합상담 1팀,13,1,14,13,12
2024-07-10,썸제이,통합상담 1팀,87,2,89,90,76
2024-07-10,아나이스,통합상담 1팀,18,0,18,16,14
2024-07-10,에그이즈커밍,통합상담 1팀,5,0,5,5,5
2024-07-10,원로그,통합상담 1팀,19,0,19,18,18
2024-07-10,칼로,통합상담 1팀,26,0,26,27,25
2024-07-10,콰니,통합상담 1팀,41,1,42,38,37
2024-07-10,키티버니포니,통합상담 1팀,6,1,7,6,6
2024-07-10,폰뿌,통합상담 1팀,29,0,29,26,26
2024-07-10,핫핑,통합상담 1팀,193,1,194,209,178
2024-07-10,stco,통합상담 2팀,12,0,12,13,12
2024-07-10,데일리룩,통합상담 2팀,66,1,67,67,62
2024-07-10,도드리,통합상담 2팀,49,1,50,54,46
2024-07-10,리리앤코,통합상담 2팀,157,0,157,151,144
2024-07-10,리히,통합상담 2팀,0,0,0,0,0
2024-07-10,맘누리,통합상담 2팀,12,0,12,14,12
2024-07-10,미샵,통합상담 2팀,6,0,6,6,6
2024-07-10,시에,통합상담 2팀,25,0,25,27,25
2024-07-10,아임히어로몰,통합상담 2팀,7,0,7,8,7
2024-07-10,어바웃썸,통합상담 2팀,108,1,109,106,97
2024-07-10,제이엘프,통합상담 2팀,15,0,15,17,15
2024-07-10,젬마월드,통합상담 2팀,46,2,48,42,41
2024-07-10,트렌디어패럴,통합상담 2팀,17,0,17,14,14
2024-07-10,포니지엔느,통합상담 2팀,13,0,13,15,13
2024-07-10,하바나선데이,통합상담 2팀,55,0,55,47,46
2024-07-10,ACBF,통합상담 3(INC)팀,2,0,2,2,2
2024-07-10,CLAPS,통합상담 3(INC)팀,0,0,0,0,0
2024-07-10,KOVO 통합 스토어,통합상담 3(INC)팀,0,0,0,0,0
2024-07-10,PSPSPS,통합상담 3(INC)팀,0,3,3,0,0
2024-07-10,드랑,통합상담 3(INC)팀,1,0,1,1,1
2024-07-10,디샌드몰,통합상담 3(INC)팀,0,0,0,0,0
2024-07-10,로지드,통합상담 3(INC)팀,1,0,1,1,1
2024-07-10,무아무아,통합상담 3(INC)팀,2,0,2,2,2
2024-07-10,미차이,통합상담 3(INC)팀,0,0,0,0,0
2024-07-10,부띠크엠,통합상담 3(INC)팀,20,3,23,16,16
2024-07-10,성심공예사,통합상담 3(INC)팀,0,0,0,0,0
2024-07-10,슬립앤슬립,통합상담 3(INC)팀,123,0,123,110,104
2024-07-10,애경에스티,통합상담 3(INC)팀,5,0,5,4,4
2024-07-10,어커버,통합상담 3(INC)팀,1,0,1,1,1
2024-07-10,위프키,통합상담 3(INC)팀,0,0,0,0,0
2024-07-10,프리파니,통합상담 3(INC)팀,7,0,7,6,6
2024-07-10,98도씨,통합상담 4팀,10,0,10,10,10
2024-07-10,GBH,통합상담 4팀,2,0,2,2,2
2024-07-10,갠소,통합상담 4팀,92,0,92,91,83
2024-07-10,고고싱,통합상담 4팀,50,3,53,49,42
2024-07-10,구름,통합상담 4팀,9,0,9,9,9
2024-07-10,그레이레이즈,통합상담 4팀,20,0,20,19,18
2024-07-10,그레이스유,통합상담 4팀,11,0,11,8,7
2024-07-10,롯데웰푸드 스위트몰,통합상담 4팀,11,1,12,11,10
2024-07-10,마리앙플러스,통합상담 4팀,195,4,199,201,180
2024-07-10,마지아룩,통합상담 4팀,53,0,53,56,52
2024-07-10,메이비베이비,통합상담 4팀,40,0,40,39,38
2024-07-10,민스샵,통합상담 4팀,20,2,22,17,17
2024-07-10,소녀레시피,통합상담 4팀,21,0,21,20,20
2024-07-10,아뜨랑스,통합상담 4팀,49,0,49,46,44
2024-07-10,유티크,통합상담 4팀,0,0,0,0,0
2024-07-10,육육걸즈,통합상담 4팀,27,0,27,27,26
2024-07-10,제이슈,통합상담 4팀,61,0,61,57,54
2024-07-10,킨다베이지,통합상담 4팀,14,0,14,14,14
2024-07-10,SHOP LCDC,통합상담 5팀,2,0,2,1,1
2024-07-10,그레이시크,통합상담 5팀,55,0,55,57,49
2024-07-10,닥터블릿,통합상담 5팀,131,1,132,152,123
2024-07-10,더제이수,통합상담 5팀,23,3,26,25,20
2024-07-10,딘트,통합상담 5팀,246,3,249,234,217
2024-07-10,몸빼,통합상담 5팀,27,0,27,33,27
2024-07-10,미아마스빈,통합상담 5팀,17,5,22,17,16
2024-07-10,바이더알,통합상담 5팀,15,8,23,12,12
2024-07-10,브레인랩,통합상담 5팀,2,0,2,2,2
2024-07-10,샤르드,통합상담 5팀,18,1,19,16,13
2024-07-10,솔티스,통합상담 5팀,40,0,40,44,37
2024-07-10,오르시떼,통합상담 5팀,25,0,25,27,23
2024-07-10,이브니에,통합상담 5팀,4,0,4,3,2
2024-07-10,캉골,통합상담 5팀,17,0,17,19,16
2024-07-10,캉골키즈,통합상담 5팀,4,1,5,4,4
2024-07-10,팬암,통합상담 5팀,7,0,7,6,6
2024-07-10,헬렌카민스키,통합상담 5팀,23,1,24,22,18
2024-07-09,YG셀렉트,전담상담팀,1,0,1,1,1
2024-07-09,쏙스토어,전담상담팀,0,0,0,0,0
2024-07-09,에스엠타운앤드스토어,전담상담팀,21,0,21,20,20
2024-07-09,11am,통합상담 1팀,21,0,21,20,20
2024-07-09,금찌,통합상담 1팀,41,5,46,39,37
2024-07-09,더매거진,통합상담 1팀,22,0,22,22,20
2024-07-09,로아앤제인,통합상담 1팀,39,2,41,47,37
2024-07-09,베리유,통합상담 1팀,6,0,6,5,5
2024-07-09,썸제이,통합상담 1팀,123,2,125,139,114
2024-07-09,아나이스,통합상담 1팀,7,0,7,7,7
2024-07-09,에그이즈커밍,통합상담 1팀,2,0,2,2,2
2024-07-09,원로그,통합상담 1팀,13,2,15,13,13
2024-07-09,칼로,통합상담 1팀,29,1,30,28,28
2024-07-09,콰니,통합상담 1팀,22,0,22,21,21
2024-07-09,키티버니포니,통합상담 1팀,2,0,2,3,2
2024-07-09,폰뿌,통합상담 1팀,36,0,36,34,31
2024-07-09,핫핑,통합상담 1팀,214,2,216,230,198
2024-07-09,stco,통합상담 2팀,7,0,7,7,7
2024-07-09,데일리룩,통합상담 2팀,71,0,71,65,64
2024-07-09,도드리,통합상담 2팀,89,10,99,90,82
2024-07-09,리리앤코,통합상담 2팀,133,2,135,127,117
2024-07-09,리히,통합상담 2팀,0,0,0,0,0
2024-07-09,맘누리,통합상담 2팀,11,0,11,11,11
2024-07-09,미샵,통합상담 2팀,9,0,9,8,8
2024-07-09,시에,통합상담 2팀,33,0,33,28,28
2024-07-09,아임히어로몰,통합상담 2팀,2,0,2,2,2
2024-07-09,어바웃썸,통합상담 2팀,99,0,99,93,89
2024-07-09,제이엘프,통합상담 2팀,16,1,17,17,15
2024-07-09,젬마월드,통합상담 2팀,41,2,43,43,40
2024-07-09,트렌디어패럴,통합상담 2팀,17,1,18,16,16
2024-07-09,포니지엔느,통합상담 2팀,12,0,12,13,12
2024-07-09,하바나선데이,통합상담 2팀,23,0,23,23,20
2024-07-09,ACBF,통합상담 3(INC)팀,2,0,2,1,1
2024-07-09,CLAPS,통합상담 3(INC)팀,3,0,3,2,2
2024-07-09,KOVO 통합 스토어,통합상담 3(INC)팀,0,0,0,0,0
2024-07-09,PSPSPS,통합상담 3(INC)팀,2,0,2,3,2
2024-07-09,드랑,통합상담 3(INC)팀,1,0,1,1,1
2024-07-09,디샌드몰,통합상담 3(INC)팀,0,0,0,0,0
2024-07-09,로지드,통합상담 3(INC)팀,0,0,0,0,0
2024-07-09,무아무아,통합상담 3(INC)팀,0,0,0,0,0
2024-07-09,미차이,통합상담 3(INC)팀,1,0,1,1,1
2024-07-09,부띠크엠,통합상담 3(INC)팀,16,0,16,16,16
2024-07-09,성심공예사,통합상담 3(INC)팀,1,0,1,1,1
2024-07-09,슬립앤슬립,통합상담 3(INC)팀,99,1,100,102,91
2024-07-09,애경에스티,통합상담 3(INC)팀,6,0,6,6,6
2024-07-09,어커버,통합상담 3(INC)팀,4,0,4,2,2
2024-07-09,위프키,통합상담 3(INC)팀,2,0,2,2,2
2024-07-09,프리파니,통합상담 3(INC)팀,2,0,2,2,2
2024-07-09,98도씨,통합상담 4팀,12,0,12,11,10
2024-07-09,GBH,통합상담 4팀,0,0,0,0,0
2024-07-09,갠소,통합상담 4팀,88,0,88,88,79
2024-07-09,고고싱,통합상담 4팀,47,8,55,46,41
2024-07-09,구름,통합상담 4팀,23,0,23,19,18
2024-07-09,그레이레이즈,통합상담 4팀,14,0,14,13,12
2024-07-09,그레이스유,통합상담 4팀,14,0,14,13,11
2024-07-09,롯데웰푸드 스위트몰,통합상담 4팀,13,1,14,12,12
2024-07-09,마리앙플러스,통합상담 4팀,160,0,160,161,150
2024-07-09,마지아룩,통합상담 4팀,67,0,67,69,67
2024-07-09,메이비베이비,통합상담 4팀,34,0,34,34,34
2024-07-09,민스샵,통합상담 4팀,12,0,12,13,12
2024-07-09,소녀레시피,통합상담 4팀,16,0,16,17,16
2024-07-09,아뜨랑스,통합상담 4팀,36,0,36,37,32
2024-07-09,유티크,통합상담 4팀,0,0,0,0,0
2024-07-09,육육걸즈,통합상담 4팀,39,1,40,42,38
2024-07-09,제이슈,통합상담 4팀,29,0,29,34,29
2024-07-09,킨다베이지,통합상담 4팀,14,0,14,14,13
2024-07-09,SHOP LCDC,통합상담 5팀,1,0,1,1,1
2024-07-09,그레이시크,통합상담 5팀,51,0,51,51,48
2024-07-09,닥터블릿,통합상담 5팀,95,1,96,99,91
2024-07-09,더제이수,통합상담 5팀,12,7,19,12,11
2024-07-09,딘트,통합상담 5팀,211,5,216,203,182
2024-07-09,몸빼,통합상담 5팀,30,0,30,31,28
2024-07-09,미아마스빈,통합상담 5팀,26,3,29,24,24
2024-07-09,바이더알,통합상담 5팀,9,4,13,8,8
